0.000000;0.038714;-nan
0.001000;0.038714;0.084209
0.002000;0.038714;0.084209
0.003000;0.038714;0.084209
0.004000;0.038714;0.084209
0.005000;0.038714;0.084209
0.006000;0.038714;0.084209
0.007000;0.038714;0.084209
0.008000;0.038714;0.084209
0.009000;0.038714;0.084209
0.010000;0.038714;0.084209
0.011000;0.038714;0.084209
0.012000;0.038714;0.084209
0.013000;0.038714;0.084209
0.014000;0.038714;0.084209
0.015000;0.038714;0.084209
0.016000;0.038807;0.084209
0.017000;0.039079;0.084209
0.018000;0.039351;0.084209
0.019000;0.039623;0.084209
0.020000;0.039895;0.084209
0.021000;0.040167;0.084209
0.022000;0.040439;0.084209
0.023000;0.040711;0.084209
0.024000;0.040983;0.084209
0.025000;0.041255;0.084209
0.026000;0.041527;0.084209
0.027000;0.041799;0.084209
0.028000;0.042071;0.084209
0.029000;0.042343;0.084209
0.030000;0.042615;0.084209
0.031000;0.042887;0.084209
0.032000;0.043159;0.084209
0.033000;0.043431;0.084209
0.034000;0.043703;0.084209
0.035000;0.043975;0.084209
0.036000;0.044247;0.084209
0.037000;0.044519;0.084209
0.038000;0.044809;0.084209
0.039000;0.045159;0.084209
0.040000;0.045600;0.084209
0.041000;0.046055;0.084209
0.042000;0.046522;0.084209
0.043000;0.047000;0.084209
0.044000;0.047489;0.084209
0.045000;0.050509;0.084209
0.046000;0.055406;0.084209
0.047000;0.060341;0.084209
0.048000;0.065304;0.084209
0.049000;0.070291;0.084209
0.050000;0.076094;0.084209
0.051000;0.084158;0.084209
0.052000;0.092232;0.084209
0.053000;0.100310;0.084209
0.054000;0.108386;0.084209
0.055000;0.116454;0.084209
0.056000;0.124514;0.084209
0.057000;0.132563;0.084209
0.058000;0.138886;0.084209
0.059000;0.143975;0.084209
0.060000;0.149369;0.084209
0.061000;0.157493;0.084209
0.062000;0.165608;0.084209
0.063000;0.162595;0.084209
0.064000;0.154254;0.084209
0.065000;0.146890;0.084209
0.066000;0.139041;0.084209
0.067000;0.130666;0.084209
0.068000;0.122167;0.084209
0.069000;0.113671;0.084209
0.070000;0.105180;0.084209
0.071000;0.096694;0.084209
0.072000;0.088213;0.084209
0.073000;0.079737;0.084209
0.074000;0.071266;0.084209
0.075000;0.062801;0.084209
0.076000;0.054341;0.084209
0.077000;0.045886;0.084209
0.078000;0.037437;0.084209
0.079000;0.028993;0.084209
0.080000;0.020554;0.084209
0.081000;0.012120;0.084209
0.082000;0.003691;0.084209
0.083000;-0.004732;0.084209
0.084000;-0.013150;0.084209
0.085000;-0.021563;0.084209
0.086000;-0.029971;0.084209
0.087000;-0.038374;0.084209
0.088000;-0.046772;0.084209
0.089000;-0.055165;0.084209
0.090000;-0.063552;0.084209
