0.100000;0.041307;1000.000711;10.005738;10.000002;10.000097;10.000008;10.016166;100.042657;11.000474;11.000474;20.000085;10.000427;8.000085;9.000071;9.000043;30.000000
0.100000;0.045037;1000.000845;10.003323;10.005958;10.015243;10.001359;10.000241;100.050709;11.000563;11.000563;20.000101;10.000507;8.000101;9.000085;9.000051;30.000000
0.100000;0.044659;1000.000831;10.016916;10.000001;10.010000;10.001777;10.021223;100.049860;11.000554;11.000554;20.000100;10.000499;8.000100;9.000083;9.000050;30.000000
0.100000;0.040359;1000.000679;10.010000;10.008922;10.000004;10.005912;10.011139;100.040721;11.000452;11.000452;20.000081;10.000407;8.000081;9.000068;9.000041;30.000000
0.100000;0.045562;1000.000865;10.000057;10.008947;10.003551;10.000052;10.012127;100.051897;11.000577;11.000577;20.000104;10.000519;8.000104;9.000086;9.000052;30.000000
0.100000;0.041413;1000.000715;10.000617;10.002466;10.011817;10.000148;10.010000;100.042876;11.000476;11.000476;20.000086;10.000429;8.000086;9.000071;9.000043;30.000000
0.100000;0.039352;1000.000645;10.000737;10.000124;10.000204;10.003710;10.010000;100.038715;11.000430;11.000430;20.000077;10.000387;8.000077;9.000065;9.000039;30.000000
0.100000;0.034083;1000.000484;10.010000;10.000434;10.010000;10.010000;10.003845;100.029041;11.000323;11.000323;20.000058;10.000290;8.000058;9.000048;9.000029;30.000000
0.100000;0.038941;1000.000632;10.001077;10.009283;10.000031;10.010000;10.022486;100.037910;11.000421;11.000421;20.000076;10.000379;8.000076;9.000063;9.000038;30.000000
0.100000;0.034719;1000.000502;10.010000;10.000687;10.010000;10.001145;10.010000;100.030135;11.000335;11.000335;20.000060;10.000301;8.000060;9.000050;9.000030;30.000000
0.100000;0.045721;1000.000871;10.010727;10.000951;10.002166;10.015568;10.000841;100.052260;11.000581;11.000581;20.000105;10.000523;8.000105;9.000087;9.000052;30.000000
0.100000;0.046125;1000.000886;10.011848;10.000238;10.052633;10.005113;10.010000;100.053187;11.000591;11.000591;20.000106;10.000532;8.000106;9.000089;9.000053;30.000000
0.100000;0.041952;1000.000733;10.000006;10.000688;10.012921;10.001065;10.002348;100.043999;11.000489;11.000489;20.000088;10.000440;8.000088;9.000073;9.000044;30.000000
0.100000;0.043611;1000.000792;10.001331;10.007383;10.005928;10.001516;10.000014;100.047548;11.000528;11.000528;20.000095;10.000475;8.000095;9.000079;9.000048;30.000000
0.100000;0.032681;1000.000445;10.010000;10.004429;10.007855;10.003602;10.010000;100.026701;11.000297;11.000297;20.000053;10.000267;8.000053;9.000045;9.000027;30.000000
0.100000;0.040648;1000.000688;10.010000;10.022711;10.000027;10.010000;10.002437;100.041306;11.000459;11.000459;20.000083;10.000413;8.000083;9.000069;9.000041;30.000000
0.100000;0.040985;1000.000700;10.008809;10.001722;10.004310;10.021459;10.006022;100.041994;11.000467;11.000467;20.000084;10.000420;8.000084;9.000070;9.000042;30.000000
0.100000;0.042115;1000.000739;10.000074;10.000000;10.000048;10.010986;10.000577;100.044342;11.000493;11.000493;20.000089;10.000443;8.000089;9.000074;9.000044;30.000000
0.100000;0.036637;1000.000559;10.001079;10.010000;10.001654;10.002255;10.000214;100.033557;11.000373;11.000373;20.000067;10.000336;8.000067;9.000056;9.000034;30.000000
0.100000;0.043033;1000.000772;10.001162;10.002261;10.002812;10.000166;10.008045;100.046296;11.000514;11.000514;20.000093;10.000463;8.000093;9.000077;9.000046;30.000000
0.100000;0.035454;1000.000524;10.003489;10.000005;10.009139;10.010000;10.000143;100.031426;11.000349;11.000349;20.000063;10.000314;8.000063;9.000052;9.000031;30.000000
0.100000;0.039286;1000.000643;10.000713;10.010000;10.000968;10.016647;10.010000;100.038585;11.000429;11.000429;20.000077;10.000386;8.000077;9.000064;9.000039;30.000000
0.100000;0.041998;1000.000735;10.003094;10.000089;10.007977;10.010000;10.048243;100.044095;11.000490;11.000490;20.000088;10.000441;8.000088;9.000073;9.000044;30.000000
0.100000;0.044148;1000.000812;10.004849;10.010000;10.005035;10.002380;10.010134;100.048727;11.000541;11.000541;20.000097;10.000487;8.000097;9.000081;9.000049;30.000000
0.100000;0.045312;1000.000855;10.015685;10.060146;10.003310;10.010000;10.001483;100.051329;11.000570;11.000570;20.000103;10.000513;8.000103;9.000086;9.000051;30.000000
0.100000;0.039337;1000.000645;10.010000;10.004443;10.001197;10.001499;10.000867;100.038685;11.000430;11.000430;20.000077;10.000387;8.000077;9.000064;9.000039;30.000000
0.100000;0.038870;1000.000630;10.010000;10.004777;10.006059;10.000638;10.002065;100.037771;11.000420;11.000420;20.000076;10.000378;8.000076;9.000063;9.000038;30.000000
0.100000;0.043139;1000.000775;10.010000;10.014742;10.000793;10.000047;10.006452;100.046525;11.000517;11.000517;20.000093;10.000465;8.000093;9.000078;9.000047;30.000000
0.100000;0.049615;1000.001026;10.013724;10.003352;10.001231;10.035631;10.006344;100.061540;11.000684;11.000684;20.000123;10.000615;8.000123;9.000103;9.000062;30.000000
0.100000;0.038229;1000.000609;10.010000;10.010000;10.006805;10.001357;10.001021;100.036536;11.000406;11.000406;20.000073;10.000365;8.000073;9.000061;9.000037;30.000000
0.100000;0.043450;1000.000787;10.001062;10.000968;10.011237;10.003432;10.002734;100.047197;11.000524;11.000524;20.000094;10.000472;8.000094;9.000079;9.000047;30.000000
0.100000;0.045217;1000.000852;10.002501;10.005506;10.001131;10.109444;10.005613;100.051115;11.000568;11.000568;20.000102;10.000511;8.000102;9.000085;9.000051;30.000000
