0.200000;0.266081;0.112646
0.200000;0.235787;0.126586
0.200000;0.249785;0.158242
0.200000;0.281503;0.147762
0.200000;0.270951;0.134390
0.200000;0.257563;0.117723
0.200000;0.240882;0.147530
0.200000;0.270764;0.128884
0.200000;0.252048;0.115039
0.200000;0.238199;0.114441
0.200000;0.237617;0.152003
0.200000;0.275253;0.147910
0.300000;0.271106;0.119247
0.300000;0.242393;0.147741
0.300000;0.270973;0.172796
0.300000;0.296167;0.137430
0.300000;0.260581;0.105176
0.300000;0.228311;0.114159
0.300000;0.237345;0.115305
0.300000;0.238483;0.086732
0.300000;0.209860;0.090628
0.300000;0.213794;0.083533
0.300000;0.206683;0.061145
0.300000;0.184266;0.151851
0.300000;0.275160;0.126021
0.300000;0.249175;0.084004
0.300000;0.207115;0.177615
0.300000;0.301129;0.137089
0.300000;0.260234;0.128509
0.300000;0.251683;0.121429
0.300000;0.244601;0.116743
0.300000;0.239915;0.102613
0.300000;0.225766;0.132566
0.300000;0.255786;0.128718
0.300000;0.251898;0.105173
0.300000;0.228317;0.106443
0.300000;0.229616;0.145757
0.300000;0.268999;0.129683
0.300000;0.252849;0.112943
0.300000;0.236099;0.104653
0.300000;0.227814;0.169523
0.300000;0.292901;0.169286
0.300000;0.292589;0.144678
0.300000;0.267848;0.131581
0.300000;0.254752;0.140329
0.300000;0.263531;0.134698
0.300000;0.257880;0.154765
0.300000;0.278002;0.138790
0.300000;0.261963;0.145529
0.300000;0.268734;0.129840
0.300000;0.253008;0.099099
0.300000;0.222231;0.122407
0.300000;0.245613;0.124970
0.300000;0.248154;0.091363
0.300000;0.214487;0.129333
0.300000;0.252561;0.109751
0.300000;0.232902;0.081397
0.300000;0.204522;0.107151
0.300000;0.230352;0.111661
0.300000;0.234840;0.100700
0.300000;0.223856;0.112251
0.300000;0.235438;0.126439
0.400000;0.249638;0.092697
0.400000;0.215822;0.142839
0.400000;0.266089;0.132490
0.400000;0.255665;0.093462
0.400000;0.216582;0.113856
0.400000;0.237054;0.109761
0.400000;0.232930;0.163464
0.400000;0.286778;0.120657
0.400000;0.243789;0.119081
0.400000;0.242258;0.131136
0.400000;0.254335;0.141837
0.400000;0.265043;0.109069
0.400000;0.232205;0.119529
0.400000;0.242720;0.174753
0.400000;0.298183;0.136021
0.400000;0.259167;0.132603
0.400000;0.255786;0.161392
0.400000;0.284664;0.105685
0.400000;0.228794;0.124211
0.400000;0.247414;0.104428
0.400000;0.227576;0.148813
0.400000;0.272065;0.135903
0.400000;0.259078;0.144875
0.400000;0.268082;0.142670
0.400000;0.265862;0.117169
0.400000;0.240318;0.099194
0.400000;0.222340;0.081389
0.400000;0.204526;0.118444
0.400000;0.241664;0.117304
0.400000;0.240480;0.148722
0.400000;0.271959;0.096531
0.400000;0.219638;0.114198
0.400000;0.237394;0.121719
0.400000;0.244907;0.130112
0.400000;0.253306;0.103830
0.400000;0.226970;0.097076
0.400000;0.220234;0.080386
0.400000;0.203523;0.080306
0.400000;0.203463;0.139412
0.400000;0.262670;0.102879
0.400000;0.226007;0.108880
0.400000;0.232059;0.099674
0.400000;0.222830;0.120625
0.400000;0.243827;0.094076
0.400000;0.217211;0.094654
0.400000;0.217819;0.117784
0.400000;0.240988;0.107587
0.400000;0.230747;0.096923
0.400000;0.220077;0.119120
0.400000;0.242323;0.114261
0.500000;0.237431;0.090971
0.500000;0.214107;0.087030
0.500000;0.210185;0.152216
0.500000;0.275497;0.161761
0.500000;0.285015;0.137153
0.500000;0.260315;0.158344
0.500000;0.281594;0.100670
0.500000;0.223773;0.157955
0.500000;0.281244;0.136951
0.500000;0.260118;0.159871
0.500000;0.283129;0.115016
0.500000;0.238142;0.143045
0.500000;0.266271;0.139360
0.500000;0.262547;0.139728
0.500000;0.262920;0.149719
0.500000;0.272934;0.134813
0.500000;0.257985;0.163762
0.500000;0.287050;0.127614
0.500000;0.250757;0.073195
0.500000;0.196286;0.133114
0.500000;0.256368;0.148549
0.500000;0.271768;0.119909
0.500000;0.243056;0.110156
0.500000;0.233318;0.139433
0.500000;0.262658;0.077060
0.500000;0.200144;0.121537
0.500000;0.244767;0.143632
0.500000;0.266852;0.108396
0.500000;0.231529;0.123918
0.500000;0.247117;0.139131
0.500000;0.262339;0.093166
0.500000;0.216278;0.135237
0.500000;0.258473;0.101891
0.500000;0.225022;0.113071
0.500000;0.236259;0.146888
0.500000;0.270125;0.131121
0.500000;0.254289;0.134199
0.500000;0.257390;0.159193
0.500000;0.282450;0.108682
0.500000;0.231798;0.120370
0.500000;0.243563;0.134785
0.500000;0.257989;0.096728
0.500000;0.219850;0.120716
0.500000;0.243923;0.137480
0.500000;0.260688;0.107737
0.500000;0.230876;0.117943
0.500000;0.241132;0.116928
0.500000;0.240104;0.101845
0.500000;0.224996;0.152605
0.500000;0.275870;0.094306
0.600000;0.217405;0.094776
0.600000;0.217940;0.129940
0.600000;0.253164;0.162799
0.600000;0.286085;0.122943
0.600000;0.246080;0.098694
0.600000;0.221834;0.094583
0.600000;0.217743;0.133413
0.600000;0.256643;0.128954
0.600000;0.252133;0.133468
0.600000;0.256660;0.100640
0.600000;0.223771;0.112745
0.600000;0.235934;0.159770
0.600000;0.283055;0.178810
0.600000;0.302261;0.195954
0.600000;0.319604;0.075790
0.600000;0.198808;0.130418
0.600000;0.253665;0.131190
0.600000;0.254377;0.136929
0.600000;0.260125;0.131565
0.600000;0.254745;0.064131
0.600000;0.187203;0.100191
0.600000;0.223399;0.120379
0.600000;0.243581;0.113702
0.600000;0.236870;0.125023
0.600000;0.248217;0.115223
0.600000;0.238388;0.147044
0.600000;0.270279;0.132688
0.600000;0.255859;0.167347
0.600000;0.290670;0.148593
0.600000;0.271775;0.154432
0.600000;0.277652;0.097364
0.600000;0.220466;0.106375
0.600000;0.229556;0.139650
0.600000;0.262879;0.084572
0.600000;0.207669;0.133734
0.600000;0.256976;0.147278
0.600000;0.270493;0.109855
0.600000;0.232986;0.174926
0.600000;0.298369;0.114566
0.600000;0.237676;0.141119
0.600000;0.264341;0.127492
0.600000;0.250661;0.088413
0.600000;0.211529;0.119635
0.600000;0.242849;0.117896
0.600000;0.241072;0.114087
0.600000;0.237258;0.159084
0.600000;0.282364;0.141046
0.600000;0.264219;0.073641
0.600000;0.196718;0.132310
0.600000;0.255562;0.137869
0.700000;0.261065;0.153512
0.700000;0.276740;0.110742
0.700000;0.233868;0.110200
0.700000;0.233372;0.118034
0.700000;0.241220;0.096948
0.700000;0.220090;0.171149
0.700000;0.294555;0.111998
0.700000;0.235107;0.111787
0.700000;0.234961;0.113467
0.700000;0.236644;0.140143
0.700000;0.263365;0.080875
0.700000;0.203965;0.079166
0.700000;0.202319;0.115543
0.700000;0.238760;0.129471
0.700000;0.252671;0.132451
0.700000;0.255640;0.091656
0.700000;0.214773;0.117835
0.700000;0.241042;0.119335
0.700000;0.242515;0.109487
0.700000;0.232649;0.127925
0.700000;0.251130;0.141551
0.700000;0.264760;0.143846
0.700000;0.267045;0.106689
0.700000;0.229819;0.117151
0.700000;0.240340;0.117494
0.700000;0.240672;0.119969
0.700000;0.243151;0.118698
0.700000;0.241875;0.124518
0.700000;0.247706;0.144624
0.700000;0.267843;0.121714
0.700000;0.244868;0.115186
0.700000;0.238354;0.094966
0.700000;0.218108;0.114466
0.700000;0.237664;0.149307
0.700000;0.272549;0.092380
0.700000;0.215479;0.126634
0.700000;0.249855;0.100326
0.700000;0.223464;0.139767
0.700000;0.263003;0.076407
0.700000;0.199490;0.108549
0.700000;0.231757;0.150619
0.700000;0.273872;0.170038
0.700000;0.293371;0.149428
0.700000;0.272609;0.120719
0.700000;0.243866;0.113228
0.700000;0.236395;0.124939
0.700000;0.248134;0.117084
0.700000;0.240253;0.163445
0.700000;0.286750;0.095422
0.700000;0.218511;0.116753
0.800000;0.239954;0.146294
0.800000;0.269526;0.132308
0.800000;0.255479;0.092526
0.800000;0.215644;0.134789
0.800000;0.258024;0.122779
0.800000;0.245946;0.130959
0.800000;0.254154;0.121740
0.800000;0.244909;0.156251
0.800000;0.279508;0.140694
0.800000;0.263869;0.099980
0.800000;0.223101;0.115600
0.800000;0.238794;0.148203
0.800000;0.271441;0.128208
0.800000;0.251369;0.088670
0.800000;0.211786;0.079206
0.800000;0.202351;0.103721
0.800000;0.226919;0.111783
0.800000;0.234966;0.153057
0.800000;0.276313;0.170495
0.800000;0.293831;0.147071
0.800000;0.270245;0.106737
0.800000;0.229864;0.140508
0.800000;0.263739;0.157387
0.800000;0.280629;0.150600
0.800000;0.273798;0.159070
0.800000;0.282309;0.118450
0.800000;0.241583;0.158269
0.800000;0.281540;0.134899
0.800000;0.258061;0.101666
0.800000;0.224798;0.159385
0.800000;0.282680;0.126778
0.800000;0.249925;0.135920
0.800000;0.259119;0.123477
0.800000;0.246644;0.168740
0.800000;0.292088;0.105591
0.800000;0.228691;0.137215
0.800000;0.260441;0.165050
0.800000;0.288346;0.108294
0.800000;0.231403;0.156836
0.800000;0.280111;0.128082
0.800000;0.251234;0.170827
0.800000;0.294194;0.150038
0.800000;0.273220;0.169185
0.800000;0.292508;0.167260
0.800000;0.290542;0.139704
0.800000;0.262865;0.144982
0.800000;0.268185;0.138193
0.800000;0.261376;0.121548
0.800000;0.244709;0.109760
0.800000;0.232920;0.153962
0.900000;0.277224;0.153437
0.900000;0.276648;0.154825
0.900000;0.278041;0.126957
0.900000;0.250109;0.100303
0.900000;0.223441;0.123416
0.900000;0.246622;0.102039
0.900000;0.225183;0.126378
0.900000;0.249588;0.133855
0.900000;0.257051;0.177328
0.900000;0.300782;0.128376
0.900000;0.251506;0.124699
0.900000;0.247876;0.110888
0.900000;0.234046;0.121544
0.900000;0.244736;0.069837
0.900000;0.192929;0.095318
0.900000;0.218511;0.170598
0.900000;0.293999;0.122856
0.900000;0.245984;0.113596
0.900000;0.236761;0.124952
0.900000;0.248147;0.130537
0.900000;0.253728;0.104845
0.900000;0.227987;0.125579
0.900000;0.248785;0.106374
0.900000;0.229524;0.114036
0.900000;0.237220;0.114427
0.900000;0.237603;0.107912
0.900000;0.231077;0.153348
0.900000;0.276610;0.120071
0.900000;0.243213;0.177427
0.900000;0.300899;0.109303
0.900000;0.232400;0.104852
0.900000;0.228017;0.158944
0.900000;0.282233;0.149133
0.900000;0.272325;0.166159
0.900000;0.289452;0.149967
0.900000;0.273154;0.135051
0.900000;0.258222;0.165827
0.900000;0.289133;0.131417
0.900000;0.254565;0.115064
0.900000;0.238222;0.182269
0.900000;0.305753;0.110620
0.900000;0.233714;0.073320
0.900000;0.196430;0.094922
0.900000;0.218111;0.144383
0.900000;0.267634;0.136901
0.900000;0.260082;0.144472
0.900000;0.267677;0.117166
0.900000;0.240313;0.102430
0.900000;0.225583;0.122155
0.900000;0.245357;0.143663
1.000000;0.266883;0.098400
1.000000;0.221516;0.128497
1.000000;0.251714;0.100576
1.000000;0.223712;0.115714
1.000000;0.238908;0.130490
1.000000;0.253692;0.123966
1.000000;0.247140;0.118899
1.000000;0.242072;0.082504
1.000000;0.205620;0.175008
1.000000;0.298482;0.117797
1.000000;0.240912;0.114351
1.000000;0.237523;0.123827
1.000000;0.247018;0.137982
1.000000;0.261189;0.175329
1.000000;0.298747;0.121137
1.000000;0.244257;0.125055
1.000000;0.248241;0.119902
1.000000;0.243075;0.110644
1.000000;0.233808;0.110559
1.000000;0.233732;0.096485
1.000000;0.219635;0.119978
1.000000;0.243184;0.111625
1.000000;0.234790;0.138692
1.000000;0.261914;0.122212
1.000000;0.245374;0.162018
1.000000;0.285307;0.167171
1.000000;0.290460;0.165524
1.000000;0.288792;0.145047
1.000000;0.268222;0.127945
1.000000;0.251110;0.162616
1.000000;0.285902;0.091815
1.000000;0.214898;0.120434
1.000000;0.243645;0.099707
1.000000;0.222851;0.121021
1.000000;0.244225;0.118607
1.000000;0.241783;0.089595
1.000000;0.212724;0.115386
1.000000;0.238592;0.082849
1.000000;0.205970;0.073423
1.000000;0.196564;0.156706
1.000000;0.280019;0.133218
1.000000;0.256379;0.157691
1.000000;0.280942;0.110071
1.000000;0.233191;0.089478
1.000000;0.212617;0.108671
1.000000;0.231865;0.099034
1.000000;0.222190;0.121667
1.000000;0.244873;0.144937
1.000000;0.268160;0.136428
1.000000;0.259608;0.136970
1.100000;0.260160;0.116739
1.100000;0.239894;0.125994
1.100000;0.249187;0.141352
1.100000;0.264562;0.119366
1.100000;0.242520;0.118946
1.100000;0.242124;0.080611
1.100000;0.203724;0.159821
1.100000;0.283142;0.164431
1.100000;0.287697;0.118389
1.100000;0.241516;0.158292
1.100000;0.281563;0.113222
1.100000;0.236346;0.151197
1.100000;0.274445;0.137707
1.100000;0.260882;0.120247
1.100000;0.243406;0.132435
1.100000;0.255635;0.090566
1.100000;0.213681;0.108721
1.100000;0.231914;0.141424
1.100000;0.264653;0.146650
1.100000;0.269855;0.154248
1.100000;0.277470;0.122878
1.100000;0.246024;0.139962
1.100000;0.263173;0.101452
1.100000;0.224577;0.142952
1.100000;0.266194;0.141537
1.100000;0.264728;0.116092
1.100000;0.239241;0.117560
1.100000;0.240739;0.095141
1.100000;0.218280;0.119662
1.100000;0.242869;0.149834
1.100000;0.273072;0.097893
1.100000;0.221001;0.101806
1.100000;0.224979;0.145246
1.100000;0.268492;0.130856
1.100000;0.254025;0.107771
1.100000;0.230917;0.112010
1.100000;0.235189;0.096749
1.100000;0.219897;0.123231
1.100000;0.246442;0.120789
1.100000;0.243966;0.105731
1.100000;0.228885;0.190229
1.100000;0.313832;0.140803
1.100000;0.263940;0.099799
1.100000;0.222921;0.128184
1.100000;0.251400;0.129379
1.100000;0.252565;0.103498
1.100000;0.226639;0.108108
1.100000;0.231285;0.162504
1.100000;0.285812;0.130205
1.100000;0.253354;0.109181
1.200000;0.232330;0.131998
1.200000;0.255210;0.121437
1.200000;0.244605;0.119432
1.200000;0.242608;0.106729
1.200000;0.229886;0.148814
1.200000;0.272064;0.127269
1.200000;0.250428;0.130699
1.200000;0.253889;0.189864
1.200000;0.313442;0.103938
1.200000;0.227012;0.123922
1.200000;0.247126;0.121952
1.200000;0.245129;0.158268
1.200000;0.281534;0.120171
1.200000;0.243307;0.139083
1.200000;0.262296;0.123266
1.200000;0.246429;0.176480
1.200000;0.299932;0.101693
1.200000;0.224779;0.150186
1.200000;0.273445;0.086922
1.200000;0.210011;0.102403
1.200000;0.225589;0.147811
1.200000;0.271062;0.107626
1.200000;0.230753;0.169531
1.200000;0.292906;0.114721
1.200000;0.237837;0.079268
1.200000;0.202383;0.108232
1.200000;0.231437;0.104437
1.200000;0.227603;0.121123
1.200000;0.244321;0.046614
1.200000;0.169667;0.104803
1.200000;0.228039;0.091787
1.200000;0.214935;0.123278
1.200000;0.246494;0.125593
1.200000;0.248777;0.117663
1.200000;0.240832;0.148786
1.200000;0.272023;0.137924
1.200000;0.261102;0.143310
1.200000;0.266512;0.126977
1.200000;0.250142;0.135828
1.200000;0.259026;0.155392
1.200000;0.278630;0.121754
1.200000;0.244896;0.118630
1.200000;0.241804;0.145532
1.200000;0.268760;0.143460
1.200000;0.266653;0.128389
1.200000;0.251556;0.162430
1.200000;0.285715;0.137984
1.200000;0.261148;0.134053
1.200000;0.257236;0.115871
1.200000;0.239028;0.102713
1.300000;0.225868;0.122707
1.300000;0.245910;0.090732
1.300000;0.213858;0.154338
1.300000;0.277623;0.112916
1.300000;0.236045;0.117175
1.300000;0.240358;0.111285
1.300000;0.234453;0.125307
1.300000;0.248504;0.101297
1.300000;0.224438;0.093791
1.300000;0.216947;0.133548
1.300000;0.256780;0.145063
1.300000;0.268273;0.135707
1.300000;0.258885;0.099693
1.300000;0.222820;0.098104
1.300000;0.221269;0.127626
1.300000;0.250842;0.128737
1.300000;0.251922;0.116677
1.300000;0.239840;0.141108
1.300000;0.264328;0.094463
1.300000;0.217575;0.115454
1.300000;0.238654;0.083805
1.300000;0.206928;0.097887
1.300000;0.221069;0.139545
1.300000;0.262783;0.098042
1.300000;0.221162;0.161522
1.300000;0.284834;0.147757
1.300000;0.270942;0.126530
1.300000;0.249690;0.154171
1.300000;0.277415;0.102927
1.300000;0.226038;0.155992
1.300000;0.279270;0.137375
1.300000;0.260544;0.141027
1.300000;0.264224;0.141297
1.300000;0.264490;0.139233
1.300000;0.262422;0.101173
1.300000;0.224298;0.123532
1.300000;0.246738;0.113948
1.300000;0.237112;0.175340
1.300000;0.298785;0.093136
1.300000;0.216209;0.101999
1.300000;0.225178;0.116610
1.300000;0.239804;0.107319
1.300000;0.230480;0.117389
1.300000;0.240578;0.156946
1.300000;0.280211;0.119955
1.300000;0.243093;0.161890
1.300000;0.285181;0.138498
1.300000;0.261663;0.126927
1.300000;0.250097;0.088910
1.300000;0.212028;0.084754
1.400000;0.207908;0.087477
1.400000;0.210640;0.090577
1.400000;0.213742;0.129187
1.400000;0.252415;0.134294
1.400000;0.257487;0.125670
1.400000;0.248843;0.135467
1.400000;0.258666;0.124252
1.400000;0.247421;0.131338
1.400000;0.254532;0.148676
1.400000;0.271897;0.169248
1.400000;0.292574;0.117079
1.400000;0.240198;0.145066
1.400000;0.268295;0.111774
1.400000;0.234911;0.105460
1.400000;0.228624;0.146367
1.400000;0.269612;0.141238
1.400000;0.264425;0.152986
1.400000;0.276209;0.103833
1.400000;0.226948;0.083585
1.400000;0.206720;0.115634
1.400000;0.238846;0.122266
1.400000;0.245453;0.090180
1.400000;0.213306;0.135333
1.400000;0.258572;0.110235
1.400000;0.233381;0.146885
1.400000;0.270126;0.092445
1.400000;0.215547;0.094131
1.400000;0.217297;0.141224
1.400000;0.264470;0.114406
1.400000;0.237552;0.099816
1.400000;0.222967;0.134528
1.400000;0.257755;0.169242
1.400000;0.292584;0.099664
1.400000;0.222754;0.173144
1.400000;0.296573;0.141089
1.400000;0.264247;0.104311
1.400000;0.227440;0.140669
1.400000;0.263902;0.161717
1.400000;0.284983;0.165853
1.400000;0.289130;0.115267
1.400000;0.238388;0.120944
1.400000;0.244130;0.156742
1.400000;0.280002;0.147817
1.400000;0.271007;0.128793
1.400000;0.251956;0.153454
1.400000;0.276693;0.119407
1.400000;0.242548;0.118636
1.400000;0.241813;0.172612
1.400000;0.296013;0.134285
1.400000;0.257431;0.115034
1.500000;0.238188;0.112650
1.500000;0.235822;0.102366
1.500000;0.225524;0.113820
1.500000;0.237008;0.122604
1.500000;0.245795;0.098471
1.500000;0.221611;0.089586
1.500000;0.212737;0.102062
1.500000;0.225245;0.181845
1.500000;0.305306;0.114231
1.500000;0.237332;0.109845
1.500000;0.233013;0.132725
1.500000;0.255937;0.142880
1.500000;0.266086;0.146098
1.500000;0.269300;0.143431
1.500000;0.266623;0.113265
1.500000;0.236406;0.151251
1.500000;0.274499;0.178762
1.500000;0.302222;0.120983
1.500000;0.244099;0.103576
1.500000;0.226726;0.077210
1.500000;0.200335;0.104801
1.500000;0.228002;0.125069
1.500000;0.248274;0.131223
1.500000;0.254416;0.100747
1.500000;0.223881;0.099950
1.500000;0.223116;0.109701
1.500000;0.232885;0.107619
1.500000;0.230789;0.118592
1.500000;0.241783;0.131018
1.500000;0.254217;0.088433
1.500000;0.211546;0.082109
1.500000;0.205259;0.136946
1.500000;0.260197;0.166182
1.500000;0.289489;0.138170
1.500000;0.261330;0.127491
1.500000;0.250663;0.104245
1.500000;0.227389;0.091925
1.500000;0.215074;0.140850
1.500000;0.264097;0.155884
1.500000;0.279118;0.127430
1.500000;0.250581;0.111287
1.500000;0.234443;0.137257
1.500000;0.260476;0.093525
1.500000;0.216640;0.134386
1.500000;0.257620;0.172151
1.500000;0.295528;0.164495
1.500000;0.287749;0.108639
1.500000;0.231750;0.151116
1.500000;0.274370;0.100145
1.500000;0.223256;0.130376
1.600000;0.253595;0.161584
1.600000;0.284861;0.161371
1.600000;0.284612;0.116616
1.600000;0.239743;0.076092
1.600000;0.199200;0.109032
1.600000;0.232242;0.143433
1.600000;0.266666;0.092912
1.600000;0.216019;0.126738
1.600000;0.249959;0.118373
1.600000;0.241542;0.139504
1.600000;0.262719;0.119398
1.600000;0.242555;0.138723
1.600000;0.261936;0.163297
1.600000;0.286577;0.095104
1.600000;0.218192;0.150945
1.600000;0.274213;0.125109
1.600000;0.248262;0.135291
1.600000;0.258490;0.143468
1.600000;0.266672;0.122151
1.600000;0.245308;0.173673
1.600000;0.297084;0.113350
1.600000;0.236459;0.142886
1.600000;0.266114;0.123381
1.600000;0.246540;0.137217
1.600000;0.260422;0.104159
1.600000;0.227292;0.146488
1.600000;0.269734;0.140257
1.600000;0.263442;0.116040
1.600000;0.239190;0.154998
1.600000;0.278257;0.121932
1.600000;0.245075;0.135392
1.600000;0.258595;0.140462
1.600000;0.263659;0.147609
1.600000;0.270817;0.117077
1.600000;0.240220;0.128956
1.600000;0.252154;0.127993
1.600000;0.251176;0.114998
1.600000;0.238159;0.101303
1.600000;0.224455;0.110518
1.600000;0.233701;0.126894
1.600000;0.250095;0.160604
1.600000;0.283878;0.105117
1.600000;0.228225;0.131476
1.600000;0.254692;0.160791
1.600000;0.284062;0.098071
1.600000;0.221167;0.125035
1.600000;0.248247;0.102171
1.600000;0.225314;0.121799
1.600000;0.245001;0.125120
1.600000;0.248306;0.127845
