0.100000;1000.000634;10.000293;10.000304;10.000380;10.000356;10.000335;100.033882;11.000371;11.000371;20.001311;10.006561;8.001311;9.001094;9.000657;30.000000;1000.006624;10.150111;11.464300;11.049532;11.776888;10.324330;100.396771;11.004416;11.004416;20.000795;10.003975;8.000795;9.000663;9.000398;30.000000
0.100000;1000.006669;10.150111;11.464300;11.049532;11.776888;10.324330;100.386565;11.004276;11.004277;20.003112;10.015565;8.003112;9.002595;9.001557;30.000000;1000.012172;10.174652;12.330796;13.588105;13.518579;11.363180;100.729738;11.008115;11.008115;20.001461;10.007304;8.001461;9.001218;9.000731;30.000000
0.100000;1000.012224;10.174652;12.330796;13.588105;13.518579;11.363180;100.714332;11.007652;11.007614;20.004337;10.021684;8.004336;9.003613;9.002168;30.000000;1000.007725;11.262472;10.563226;12.254472;12.155814;10.038831;100.463567;11.005150;11.005150;20.000927;10.004635;8.000927;9.000773;9.000464;30.000000
0.100000;1000.007740;11.262472;10.563226;12.254472;12.155814;10.038831;100.449733;11.004977;11.004976;20.003361;10.016809;8.003361;9.002803;9.001682;30.000000;1000.005746;10.743567;12.797951;10.190930;10.060264;10.697405;100.344763;11.003831;11.003831;20.000690;10.003448;8.000690;9.000575;9.000345;30.000000
0.100000;1000.005760;10.743567;12.797951;10.190930;10.060264;10.697405;100.333017;11.003682;11.003683;20.002893;10.014470;8.002893;9.002413;9.001448;30.000000;1000.003866;13.068714;10.001492;10.203025;10.127377;10.173347;100.231962;11.002577;11.002577;20.000464;10.002319;8.000464;9.000387;9.000232;30.000000
0.100000;1000.003876;13.068714;10.001492;10.203025;10.127377;10.173347;100.222302;11.002455;11.002455;20.002407;10.012040;8.002407;9.002007;9.001205;30.000000;1000.004168;10.721969;10.003979;12.438154;10.068446;10.274849;100.249999;11.002779;11.002779;20.000500;10.002501;8.000500;9.000417;9.000250;30.000000
0.100000;1000.004182;10.721969;10.003979;12.438154;10.068446;10.274849;100.240229;11.002654;11.002654;20.002489;10.012453;8.002489;9.002076;9.001246;30.000000;1000.003563;12.687348;11.393028;10.002126;10.007394;10.002230;100.213758;11.002375;11.002375;20.000428;10.002138;8.000428;9.000356;9.000214;30.000000
0.100000;1000.003574;12.687348;11.393028;10.002126;10.007394;10.002230;100.204616;11.002259;11.002259;20.002323;10.011623;8.002324;9.001938;9.001163;30.000000;1000.003913;10.010091;11.401828;10.126049;10.361135;10.532127;100.234708;11.002609;11.002609;20.000470;10.002348;8.000470;9.000391;9.000235;30.000000
0.100000;1000.003926;10.010091;11.401828;10.126049;10.361135;10.532127;100.225250;11.002488;11.002488;20.002420;10.012108;8.002421;9.002019;9.001212;30.000000;1000.011400;13.509197;10.443972;11.809203;12.357135;11.374699;100.683222;11.007600;11.007600;20.001368;10.006840;8.001368;9.001140;9.000684;30.000000
0.100000;1000.011446;13.509197;10.443972;11.809203;12.357135;11.374699;100.668523;11.007273;11.007228;20.004172;10.020863;8.004172;9.003477;9.002087;30.000000;1000.006977;10.109887;12.395362;10.010234;13.471594;10.706338;100.418740;11.004652;11.004652;20.000837;10.004186;8.000837;9.000698;9.000419;30.000000
0.100000;1000.006992;10.109887;12.395362;10.010234;13.471594;10.706338;100.405568;11.004487;11.004488;20.003187;10.015944;8.003188;9.002658;9.001595;30.000000;1000.005868;12.409826;10.112334;11.994559;10.489095;10.014225;100.352020;11.003912;11.003912;20.000704;10.003521;8.000704;9.000587;9.000352;30.000000
0.100000;1000.005883;12.409826;10.112334;11.994559;10.489095;10.014225;100.340252;11.003763;11.003763;20.002923;10.014620;8.002923;9.002438;9.001463;30.000000;1000.006064;12.299821;10.219399;10.263677;10.615729;10.883257;100.363687;11.004042;11.004042;20.000728;10.003638;8.000728;9.000607;9.000364;30.000000
0.100000;1000.006081;12.299821;10.219399;10.263677;10.615729;10.883257;100.351886;11.003892;11.003892;20.002971;10.014860;8.002971;9.002478;9.001487;30.000000;1000.013033;11.916778;13.118997;13.442325;10.171068;13.158415;100.781260;11.008689;11.008689;20.001564;10.007820;8.001564;9.001304;9.000782;30.000000
0.100000;1000.013099;11.916778;13.118997;13.442325;10.171068;13.158415;100.765858;11.008029;11.008001;20.004520;10.022600;8.004520;9.003764;9.002259;30.000000;1000.004673;10.146617;12.145389;10.692849;10.397882;10.016803;100.280678;11.003115;11.003115;20.000561;10.002804;8.000561;9.000467;9.000281;30.000000
0.100000;1000.004680;10.146617;12.145389;10.692849;10.397882;10.016803;100.269504;11.002978;11.002979;20.002620;10.013109;8.002621;9.002186;9.001312;30.000000;1000.006037;13.051971;11.622271;10.649307;10.152269;10.000049;100.362014;11.004025;11.004025;20.000725;10.003622;8.000725;9.000604;9.000362;30.000000
0.100000;1000.006055;13.051971;11.622271;10.649307;10.152269;10.000049;100.350399;11.003875;11.003876;20.002965;10.014830;8.002965;9.002473;9.001484;30.000000;1000.003870;10.248509;10.442311;10.098528;12.110504;10.000089;100.232238;11.002580;11.002580;20.000465;10.002322;8.000465;9.000387;9.000232;30.000000
0.100000;1000.003880;10.248509;10.442311;10.098528;12.110504;10.000089;100.222542;11.002458;11.002458;20.002408;10.012045;8.002408;9.002008;9.001205;30.000000;1000.010609;10.239399;10.407644;12.714971;12.995501;13.158027;100.635813;11.007073;11.007073;20.001273;10.006366;8.001273;9.001061;9.000637;30.000000
0.100000;1000.010648;10.239399;10.407644;12.714971;12.995501;13.158027;100.621402;11.006831;11.006788;20.004001;10.020012;8.004001;9.003336;9.002002;30.000000;1000.004981;12.576473;10.038900;11.520209;10.154305;10.037934;100.299039;11.003321;11.003321;20.000598;10.002989;8.000598;9.000498;9.000299;30.000000
0.100000;1000.004990;12.576473;10.038900;11.520209;10.154305;10.037934;100.287738;11.003180;11.003181;20.002700;10.013507;8.002700;9.002252;9.001352;30.000000;1000.005817;13.268314;10.087382;10.378485;10.900545;10.180220;100.348830;11.003878;11.003878;20.000698;10.003490;8.000698;9.000582;9.000349;30.000000
0.100000;1000.005834;13.268314;10.087382;10.378485;10.900545;10.180220;100.337357;11.003731;11.003731;20.002911;10.014560;8.002911;9.002428;9.001457;30.000000;1000.003775;10.174663;10.023780;10.017197;11.563926;10.852362;100.226554;11.002517;11.002517;20.000453;10.002265;8.000453;9.000378;9.000227;30.000000
0.100000;1000.003785;10.174663;10.023780;10.017197;11.563926;10.852362;100.216988;11.002396;11.002396;20.002382;10.011916;8.002382;9.001987;9.001192;30.000000;1000.008336;10.776080;10.273266;13.264074;11.908513;10.537602;100.499691;11.005558;11.005558;20.001001;10.005002;8.001001;9.000834;9.000500;30.000000
0.100000;1000.008364;10.776080;10.273266;13.264074;11.908513;10.537602;100.486536;11.005386;11.005379;20.003502;10.017515;8.003502;9.002920;9.001753;30.000000;1000.007346;10.306005;11.839367;10.108023;10.733171;13.131762;100.440690;11.004898;11.004898;20.000882;10.004408;8.000882;9.000735;9.000441;30.000000
0.100000;1000.007364;10.306005;11.839367;10.108023;10.733171;13.131762;100.427557;11.004731;11.004732;20.003274;10.016377;8.003274;9.002731;9.001639;30.000000;1000.004401;10.005944;10.768998;10.619732;10.807923;10.626352;100.264121;11.002934;11.002934;20.000528;10.002641;8.000528;9.000440;9.000264;30.000000
0.100000;1000.004411;10.005944;10.768998;10.619732;10.807923;10.626352;100.253716;11.002803;11.002804;20.002550;10.012757;8.002550;9.002127;9.001277;30.000000;1000.007468;13.323129;10.782424;10.000602;11.556132;10.892863;100.447740;11.004979;11.004979;20.000896;10.004481;8.000896;9.000747;9.000448;30.000000
0.100000;1000.007492;13.323129;10.782424;10.000602;11.556132;10.892863;100.435064;11.004814;11.004815;20.003304;10.016524;8.003304;9.002755;9.001653;30.000000;1000.008142;11.004488;10.598143;12.284131;11.299326;10.652869;100.488296;11.005428;11.005428;20.000977;10.004885;8.000977;9.000814;9.000489;30.000000
0.100000;1000.008163;11.004488;10.598143;12.284131;11.299326;10.652869;100.474694;11.005254;11.005250;20.003456;10.017289;8.003457;9.002883;9.001730;30.000000;1000.007595;10.005083;12.395139;11.322248;10.743104;11.825629;100.455582;11.005063;11.005063;20.000912;10.004557;8.000912;9.000760;9.000456;30.000000
0.100000;1000.007614;10.005083;12.395139;11.322248;10.743104;11.825629;100.442287;11.004895;11.004894;20.003332;10.016665;8.003332;9.002779;9.001667;30.000000;1000.003002;12.536598;10.019954;10.090838;10.127288;10.003729;100.180281;11.002001;11.002001;20.000360;10.001801;8.000360;9.000300;9.000180;30.000000
0.100000;1000.003008;12.536598;10.019954;10.090838;10.127288;10.003729;100.171510;11.001892;11.001892;20.002161;10.010813;8.002162;9.001803;9.001082;30.000000;1000.002234;10.000032;10.595995;10.001014;10.209106;10.202757;100.134020;11.001489;11.001489;20.000268;10.001340;8.000268;9.000223;9.000134;30.000000
0.100000;1000.002241;10.000032;10.595995;10.001014;10.209106;10.202757;100.126757;11.001396;11.001397;20.001926;10.009638;8.001927;9.001607;9.000964;30.000000;1000.005557;10.472745;10.946106;10.033091;10.638404;11.720931;100.333036;11.003704;11.003704;20.000667;10.003334;8.000667;9.000556;9.000334;30.000000
0.100000;1000.005577;10.472745;10.946106;10.033091;10.638404;11.720931;100.322230;11.003563;11.003563;20.002847;10.014244;8.002848;9.002375;9.001425;30.000000;1000.004240;10.060994;10.489122;10.737950;10.577754;10.375426;100.254402;11.002827;11.002827;20.000509;10.002544;8.000509;9.000424;9.000255;30.000000
0.100000;1000.004252;10.060994;10.489122;10.737950;10.577754;10.375426;100.244353;11.002699;11.002700;20.002508;10.012546;8.002508;9.002092;9.001255;30.000000;1000.005704;11.887465;10.128674;12.023943;10.005817;10.640273;100.342009;11.003802;11.003802;20.000685;10.003422;8.000685;9.000571;9.000342;30.000000
0.100000;1000.005721;11.887465;10.128674;12.023943;10.005817;10.640273;100.330738;11.003657;11.003658;20.002883;10.014422;8.002883;9.002405;9.001443;30.000000;1000.004604;10.223172;11.086891;10.411960;11.339657;10.007711;100.276187;11.003069;11.003069;20.000553;10.002762;8.000553;9.000460;9.000276;30.000000
0.100000;1000.004616;10.223172;11.086891;10.411960;11.339657;10.007711;100.265747;11.002936;11.002937;20.002604;10.013026;8.002604;9.002172;9.001303;30.000000;1000.005317;10.516158;12.149896;10.310929;10.013815;10.917628;100.318845;11.003544;11.003544;20.000638;10.003190;8.000638;9.000532;9.000319;30.000000
0.100000;1000.005333;10.516158;12.149896;10.310929;10.013815;10.917628;100.307863;11.003403;11.003404;20.002787;10.013940;8.002787;9.002324;9.001395;30.000000;1000.008918;13.041088;10.185504;10.888743;11.864108;11.205469;100.534657;11.005945;11.005945;20.001070;10.005351;8.001070;9.000892;9.000535;30.000000
0.100000;1000.008945;13.041088;10.185504;10.888743;11.864108;11.205469;100.520867;11.005764;11.005749;20.003631;10.018162;8.003631;9.003028;9.001817;30.000000;1000.013289;13.598508;11.581461;11.951907;10.863287;13.261882;100.796876;11.008860;11.008860;20.001595;10.007974;8.001595;9.001329;9.000798;30.000000
0.100000;1000.013357;13.598508;11.581461;11.951907;10.863287;13.261882;100.780980;11.008121;11.008107;20.004574;10.022868;8.004574;9.003808;9.002285;30.000000;1000.004524;10.065024;12.169678;10.293557;11.378072;10.008782;100.271724;11.003016;11.003016;20.000543;10.002714;8.000543;9.000452;9.000272;30.000000
0.100000;1000.004530;10.065024;12.169678;10.293557;11.378072;10.008782;100.260692;11.002880;11.002881;20.002581;10.012913;8.002582;9.002153;9.001292;30.000000;1000.003931;10.089442;10.745910;10.245766;10.000021;11.759640;100.235790;11.002620;11.002620;20.000472;10.002358;8.000472;9.000393;9.000236;30.000000
0.100000;1000.003942;10.089442;10.745910;10.245766;10.000021;11.759640;100.226193;11.002498;11.002498;20.002425;10.012130;8.002425;9.002022;9.001214;30.000000;1000.005863;10.302510;10.000413;10.137334;13.007207;12.199963;100.351523;11.003909;11.003909;20.000704;10.003518;8.000704;9.000586;9.000352;30.000000
0.100000;1000.005882;10.302510;10.000413;10.137334;13.007207;12.199963;100.340164;11.003762;11.003762;20.002922;10.014618;8.002923;9.002437;9.001463;30.000000;1000.010062;10.414324;11.348973;11.183984;13.478035;11.698784;100.603233;11.006708;11.006708;20.001208;10.006037;8.001208;9.001007;9.000604;30.000000
0.100000;1000.010094;10.414324;11.348973;11.183984;13.478035;11.698784;100.588703;11.006494;11.006463;20.003882;10.019417;8.003882;9.003237;9.001943;30.000000;1000.007156;10.001470;12.409519;11.434117;10.214215;12.312687;100.429391;11.004771;11.004771;20.000859;10.004294;8.000859;9.000716;9.000430;30.000000
0.100000;1000.007172;10.001470;12.409519;11.434117;10.214215;12.312687;100.416212;11.004605;11.004606;20.003230;10.016155;8.003230;9.002693;9.001616;30.000000;1000.007649;11.984563;12.121735;11.503021;10.089096;10.381830;100.458744;11.005099;11.005099;20.000918;10.004589;8.000918;9.000765;9.000459;30.000000
0.100000;1000.007669;11.984563;12.121735;11.503021;10.089096;10.381830;100.445535;11.004931;11.004930;20.003344;10.016728;8.003344;9.002789;9.001674;30.000000;1000.008955;10.961252;11.491620;12.258117;11.629235;10.377320;100.537023;11.005970;11.005970;20.001075;10.005373;8.001075;9.000896;9.000538;30.000000
0.100000;1000.008979;10.961252;11.491620;12.258117;11.629235;10.377320;100.522860;11.005785;11.005770;20.003639;10.018200;8.003639;9.003034;9.001821;30.000000;1000.013601;12.976904;13.568188;11.756438;10.578059;12.891813;100.816191;11.009000;11.009000;20.001633;10.008161;8.001633;9.001361;9.000817;30.000000
0.100000;1000.013685;12.976904;13.568188;11.756438;10.578059;12.891813;100.800265;11.008234;11.008234;20.004643;10.023209;8.004642;9.003864;9.002319;30.000000;1000.009283;10.351532;13.335030;10.814822;11.327518;11.586626;100.557070;11.006189;11.006189;20.001114;10.005570;8.001114;9.000929;9.000557;30.000000
0.100000;1000.009303;10.351532;13.335030;10.814822;11.327518;11.586626;100.541990;11.005994;11.005975;20.003710;10.018556;8.003710;9.003094;9.001857;30.000000;1000.008473;10.236847;11.990634;10.590819;13.607737;10.668183;100.508280;11.005649;11.005649;20.001017;10.005084;8.001017;9.000848;9.000509;30.000000
0.100000;1000.008494;10.236847;11.990634;10.590819;13.607737;10.668183;100.494221;11.005471;11.005462;20.003531;10.017661;8.003531;9.002944;9.001767;30.000000;1000.006664;10.519838;10.110917;11.307011;12.286706;10.672896;100.399797;11.004443;11.004443;20.000800;10.003998;8.000800;9.000667;9.000400;30.000000
0.100000;1000.006680;10.519838;10.110917;11.307011;12.286706;10.672896;100.387187;11.004283;11.004284;20.003114;10.015577;8.003114;9.002597;9.001559;30.000000;1000.004000;10.100820;10.511450;10.881026;10.092642;10.559929;100.240036;11.002666;11.002666;20.000480;10.002400;8.000480;9.000400;9.000240;30.000000
